City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Bangalore,08-10-2017,29.7,263.3,59.3,6.73,57.3,68,100.2,Very Poor
Bangalore,09-10-2017,386,419.2,134.4,3.25,70.6,119.2,71.6,Very Poor
Bangalore,10-10-2017,105.4,484.5,47.1,0.37,35,115.3,498.3,Good
Bangalore,11-10-2017,300.1,597.7,23,5.52,58.7,126.7,292.5,Severe
Bangalore,12-10-2017,315.6,581.4,16.5,9.84,31.6,118.5,48.6,Moderate
Bangalore,13-10-2017,443.6,290.8,96.8,1.16,21.4,141,20.8,Satisfactory
Bangalore,14-10-2017,306.4,3.1,58.1,6.61,48.9,68.8,69,Moderate
Bangalore,15-10-2017,158.7,74.4,83.2,9.8,35.4,102,360.1,Good
Bangalore,16-10-2017,356.3,439.5,38.7,6.43,33.2,72.2,421,Poor
Bangalore,17-10-2017,443,300.1,55.5,3.41,60.1,83.6,244.1,Satisfactory
Bangalore,18-10-2017,332.6,462.4,130.3,8.04,37.1,24.8,462.3,Severe
Bangalore,19-10-2017,276.7,328.4,123,6.71,83,39.2,389.7,Satisfactory
Bangalore,20-10-2017,53.8,137.4,96.6,6.15,1.6,152.4,208.4,Very Poor
Bangalore,21-10-2017,191.1,232.4,27.8,7.54,38.4,43.2,141.3,Satisfactory
Bangalore,22-10-2017,255.7,278,17.3,5.59,61.8,182.1,130.3,Very Poor
Bangalore,23-10-2017,30.5,40.8,125.1,7.59,64.5,120.3,308.2,Satisfactory
Bangalore,24-10-2017,394.2,225.4,28.5,0.35,92.2,172.4,177,Good
Bangalore,25-10-2017,56.1,339.5,2.6,5.85,72.7,170.3,96.3,Satisfactory
Bangalore,26-10-2017,310,186.4,89.5,5.62,92.7,173.3,155.3,Good
Bangalore,27-10-2017,428.4,434,56.9,9.48,54.2,38.4,132.6,Very Poor
Bangalore,28-10-2017,42.2,57.7,20.9,9.7,13.1,132.3,80.7,Poor
Bangalore,29-10-2017,262.5,474,50.8,0.38,98.7,69.1,467.7,Poor
Bangalore,30-10-2017,277.4,558.7,56.9,2.09,94.1,59.1,462,Satisfactory
Bangalore,31-10-2017,112.5,113.6,113.4,6.23,64.3,123,86.8,Very Poor
Bangalore,01-11-2017,56.2,465.6,81.2,9.35,73.8,132.9,424.2,Satisfactory
Bangalore,02-11-2017,195.6,112.9,84.9,7.65,80.6,48.2,155.2,Severe
Bangalore,03-11-2017,364.2,236.4,140.7,1.12,86.4,85.8,39.7,Satisfactory
Bangalore,04-11-2017,208.1,508.2,126.8,3.99,65,12.7,177.4,Satisfactory
Bangalore,05-11-2017,315.3,112.4,21.7,0.69,32,55.9,188.5,Severe
Bangalore,06-11-2017,167.3,198.4,5.2,5.11,52.2,176.6,253.2,Good
Bangalore,07-11-2017,261.4,227,53.6,3.19,1.2,168,389.9,Poor
Bangalore,08-11-2017,5.4,144,85.2,9.51,17.2,132.3,207.7,Moderate
Bangalore,09-11-2017,483.6,335.7,107.6,6.72,91.4,65.7,31.6,Severe
Bangalore,10-11-2017,136,565.3,0.9,1.85,90.2,106.7,172.1,Good
Bangalore,11-11-2017,386.4,440.3,50.1,8.09,22.5,49.7,467.7,Satisfactory
Bangalore,12-11-2017,22.7,396,91.7,9.4,44.1,191.8,40.6,Good
Bangalore,13-11-2017,127.2,476.2,60.8,7.56,99.3,26.6,85.1,Severe
Bangalore,14-11-2017,392.9,273,119.6,1.1,64.1,63.2,40,Moderate
Bangalore,15-11-2017,20.3,448.1,38.7,7.78,20.9,36.9,403.4,Good
Bangalore,16-11-2017,257.2,33.7,15.9,8.17,19.6,66.5,337.2,Very Poor
Bangalore,17-11-2017,127.8,597.8,54.9,9.12,57.8,150.6,163.5,Moderate
Bangalore,18-11-2017,107.6,314.4,69.5,8.97,35,105.9,330,Moderate
Bangalore,19-11-2017,155.4,215.4,39.5,0.58,48.4,87.5,198.5,Good
Bangalore,20-11-2017,9.1,365.2,64.5,8.38,18.9,170.4,2.2,Very Poor
Bangalore,21-11-2017,234.1,110.1,12.6,1.84,5.8,155.1,497.8,Very Poor
Bangalore,22-11-2017,251.6,445.6,71.2,2.61,51,49.8,383.6,Satisfactory
Bangalore,23-11-2017,390.4,567,117,6.48,88.8,63.8,143.3,Moderate
Bangalore,24-11-2017,316.4,559.9,53.2,7.54,95.1,175.7,29.7,Poor
Bangalore,25-11-2017,392.8,398.3,95,2.96,49.8,141.7,367.9,Satisfactory
Bangalore,26-11-2017,302.2,348.2,85.7,2.44,11.6,39.7,142.1,Satisfactory
Bangalore,27-11-2017,295.1,228.6,80.2,7.18,23.3,73.7,41.6,Satisfactory
Bangalore,28-11-2017,297.1,159.2,98.9,7.43,33,30.9,378.2,Poor
Bangalore,29-11-2017,305.2,114.3,14.5,8.25,31.5,37.8,330.5,Very Poor
Bangalore,30-11-2017,286.8,220.9,128.5,2.55,40.9,103.5,152.2,Satisfactory
Bangalore,01-12-2017,232.4,121,116.6,8.19,6.1,7.1,290.6,Moderate
Bangalore,02-12-2017,447.4,94.7,141.3,4.22,79.7,69.8,8.5,Poor
Bangalore,03-12-2017,400.8,400.3,45.7,2.76,71,33.7,34.3,Moderate
Bangalore,04-12-2017,81.7,338,5.9,8.44,89,149.5,177.5,Moderate
Bangalore,05-12-2017,261.8,402.1,127.3,6.11,67.3,168.3,448.8,Very Poor
Bangalore,06-12-2017,121.6,480.6,137.8,1.95,61.9,135.9,258.9,Satisfactory
Bangalore,07-12-2017,244,234.8,110.3,4.06,83.4,62.1,435.2,Moderate
Bangalore,08-12-2017,251.2,355.4,145.7,0.25,65,112.7,335.7,Moderate
Bangalore,09-12-2017,34,347.1,83.2,6.12,28.7,184.8,10.4,Poor
Bangalore,10-12-2017,339.6,423.1,125.2,4.38,97.1,118.5,365.3,Poor
Bangalore,11-12-2017,85.1,568.9,2.8,4.83,14.6,111.5,434.5,Poor
Bangalore,12-12-2017,81.3,186.2,72.2,3.67,69.4,117.6,95.6,Poor
Bangalore,13-12-2017,124.9,207.6,8.6,0.38,86.1,78.6,366.6,Very Poor
Bangalore,14-12-2017,386.8,482.7,129,5.02,61.7,77.8,263.6,Good
Bangalore,15-12-2017,403.8,580.1,65.3,8.48,68.5,99,116.1,Good
Bangalore,16-12-2017,480,101.6,18.6,6.67,57,75.1,239.3,Satisfactory
Bangalore,17-12-2017,149.5,216.1,109.3,2.52,52.4,29.1,283.8,Moderate
Bangalore,18-12-2017,70.6,101.2,80.5,4.48,45.3,63.9,446.7,Very Poor
Bangalore,19-12-2017,148.6,283.4,36.3,8.73,54.6,115.6,436.6,Very Poor
Bangalore,20-12-2017,329.4,445.6,126.8,9.87,84.8,183.2,294.2,Severe
Bangalore,21-12-2017,188.6,235.2,82.4,2.75,57.8,161.4,343.4,Satisfactory
Bangalore,22-12-2017,497.2,54.4,20,9.86,27.4,89.4,172.1,Very Poor
Bangalore,23-12-2017,84.1,320.4,40,0.49,60.4,186.4,453.4,Moderate
Bangalore,24-12-2017,299.6,146,2.6,5.13,98.4,150.5,400.5,Moderate
Bangalore,25-12-2017,340,569.2,40.6,4.74,17.9,70.9,58.9,Very Poor
Bangalore,26-12-2017,395.3,89.1,131,3.59,92.3,127.2,185.6,Very Poor
Bangalore,27-12-2017,106.8,460.8,27.7,4.61,69,112.1,142.4,Very Poor
Bangalore,28-12-2017,169.1,542.8,16.7,2.45,47.4,137.9,114.7,Good
Bangalore,29-12-2017,413.7,344.3,20.8,8.6,63.7,101.8,493.8,Moderate
Bangalore,30-12-2017,362,127.9,105.9,8.44,54.3,57.4,90.3,Satisfactory
Bangalore,31-12-2017,58.6,515.9,122,1.84,68.8,112.6,311,Moderate
Bangalore,01-01-2018,418.8,133,58,9.06,18.7,113.4,266.6,Good
Bangalore,02-01-2018,51.4,262.6,72,1.51,5.1,169.2,302.6,Moderate
Bangalore,03-01-2018,349.8,246.6,65.8,5.74,49,97.4,287.2,Good
Bangalore,04-01-2018,96.1,477.9,96.7,1.54,65.1,112.7,253.9,Good
Bangalore,05-01-2018,240.8,186.3,73.3,5.82,1.9,52.3,144.8,Good
Bangalore,06-01-2018,132.6,194,28.3,0.82,73.8,24.5,12.3,Very Poor
Bangalore,07-01-2018,62.4,510.8,80.7,9.93,39.5,124.3,222.2,Very Poor
Bangalore,08-01-2018,165.4,587.2,128.4,4.59,7.3,113.9,307.7,Good
Bangalore,09-01-2018,246.2,449.1,4.2,6.42,54.6,80.3,292.5,Poor
Bangalore,10-01-2018,424.2,112.8,140.8,6,71.4,52.9,217.5,Satisfactory
Bangalore,11-01-2018,301.6,424.9,84.8,8.98,94.4,17,56,Satisfactory
Bangalore,12-01-2018,95.9,1.3,24.2,7.29,16.7,47.9,214.3,Poor
Bangalore,13-01-2018,132.5,596.4,124.5,1.41,52.6,9.6,51,Severe
Bangalore,14-01-2018,79.4,368.5,60.3,4.89,84.6,49.6,192.9,Good
Bangalore,15-01-2018,293,385.5,109.8,1.73,86.8,97.4,174.8,Moderate
Bangalore,16-01-2018,278.7,373.6,2.4,0.37,99.2,74.6,374,Satisfactory
Bangalore,17-01-2018,261.3,210.5,131.7,4.35,91.2,89.8,461.2,Very Poor
Bangalore,18-01-2018,6.6,233.6,6.2,4.7,69.4,188.4,272.6,Very Poor
Bangalore,19-01-2018,215.4,164.5,21,7,61.7,56.7,232.3,Severe
Bangalore,20-01-2018,78,17.3,67.8,1.18,13.8,151.7,308.4,Poor
Bangalore,21-01-2018,310.7,54.1,58.8,9.4,8.3,138,230.1,Satisfactory
Bangalore,22-01-2018,14.9,294.1,3.2,8.49,82.3,58.8,112.9,Good
Bangalore,23-01-2018,149.6,212.6,19,7.23,40.8,92.2,5.5,Satisfactory
Bangalore,24-01-2018,333.5,549.7,53.9,0.86,22.5,158.8,400,Poor
Bangalore,25-01-2018,283.4,41.8,79.3,9.58,84.2,133.3,84.8,Satisfactory
Bangalore,26-01-2018,391.6,478.1,49.5,5.82,28.4,109.8,261.4,Moderate
Bangalore,27-01-2018,166.3,258.8,61.5,6.48,84.9,114.4,220,Poor
Bangalore,28-01-2018,207.1,542.1,72,7.43,32.6,31.3,33.5,Satisfactory
Bangalore,29-01-2018,228.9,431,90.7,8.8,19.9,95.2,331.5,Moderate
Bangalore,30-01-2018,15.5,76.3,24,5.74,25.2,84.1,202.7,Poor
Bangalore,31-01-2018,469.3,382.5,31.1,4.13,88.6,20.6,384.5,Moderate
Bangalore,01-02-2018,37.1,171,98.6,7.26,75,59.7,453.5,Severe
Bangalore,02-02-2018,456,182.6,58.7,6.96,25.7,46.3,423.1,Satisfactory
Bangalore,03-02-2018,351.5,22.4,101.8,5.39,16.5,151.5,33.6,Satisfactory
Bangalore,04-02-2018,324.7,245.1,143.7,1.03,79.6,70.2,176.8,Satisfactory
Bangalore,05-02-2018,318.7,36.8,30.9,0.86,23.6,93,361.3,Moderate
Bangalore,06-02-2018,126,347.8,37,4.7,14.3,52.5,348,Very Poor
Bangalore,07-02-2018,462.4,274.6,63.1,0.42,89.3,107.1,235.6,Good
Bangalore,08-02-2018,9.7,41.4,110.5,4.26,26.4,195,427.3,Severe
Bangalore,09-02-2018,176.5,140.6,54.9,2.86,68.1,139.6,283.7,Very Poor
Bangalore,10-02-2018,13.5,479.6,76.8,1.95,13.4,162.8,296.1,Severe
Bangalore,11-02-2018,159.3,212.6,143.8,4.86,68,176.5,269,Satisfactory
Bangalore,12-02-2018,125.4,211.4,124.7,5.7,61.8,190,48.9,Severe
Bangalore,13-02-2018,425.7,326.1,51.3,6.75,39.3,193.8,16.7,Satisfactory
Bangalore,14-02-2018,171.2,124.6,57.4,8.82,81,120.2,261.3,Severe
Bangalore,15-02-2018,184.4,400.9,25,4.81,71.9,93.6,456,Severe
Bangalore,16-02-2018,245.4,240.2,94.3,2.01,55.9,88.9,4.4,Severe
Bangalore,17-02-2018,319.1,247.9,77.4,5.93,88.4,88.1,183.4,Good
Bangalore,18-02-2018,243.3,140.5,106.9,3.45,11,83.7,203.3,Very Poor
Bangalore,19-02-2018,404.1,372.6,95.3,6.88,36,15.2,38.4,Very Poor
Bangalore,20-02-2018,259.2,353.1,141.4,0.27,3.3,95.4,88.6,Good
Bangalore,21-02-2018,285,339.5,9.5,3.22,44,184.8,112.7,Severe
Bangalore,22-02-2018,268.2,71.6,75.1,9.38,84.1,13.4,414.5,Good
Bangalore,23-02-2018,262.3,115.3,81.6,7.13,45.7,108.4,47.1,Good
Bangalore,24-02-2018,180.1,155.1,118.9,6.34,97.7,184.2,413.6,Severe
Bangalore,25-02-2018,350.6,38.6,102.1,2.42,35.7,31.5,181.1,Severe
Bangalore,26-02-2018,229.1,294.6,39.4,1.43,29.6,28.5,345,Very Poor
Bangalore,27-02-2018,232.9,135.5,107.6,8.45,66.2,126.4,234.1,Poor
Bangalore,28-02-2018,295.1,41.6,129.2,3.68,29.2,34.5,185.3,Very Poor
Bangalore,01-03-2018,470.2,395,8.1,5.41,75.1,48.8,488.3,Poor
Bangalore,02-03-2018,303.1,257.7,11.8,9.47,63.6,49.3,82.1,Good
Bangalore,03-03-2018,173.2,295.5,20,8.83,6,159.3,253.4,Satisfactory
Bangalore,04-03-2018,382.7,55.6,123.6,5.24,74.3,138.7,11.5,Satisfactory
Bangalore,05-03-2018,341.3,253.5,13.7,8.95,98.9,74.2,8.1,Moderate
Bangalore,06-03-2018,359.1,342,84.9,1.32,51.4,48.5,186.8,Severe
Bangalore,07-03-2018,8.6,463.1,19.1,3.54,95.7,178.8,229.6,Very Poor
Bangalore,08-03-2018,369.6,386,8.5,9.95,39.8,77.4,122.4,Very Poor
Bangalore,09-03-2018,99,290.1,60.9,9.49,34.4,109.7,27.6,Very Poor
Bangalore,10-03-2018,374.2,274.9,52.3,0.67,81.3,197.3,174.1,Poor
Bangalore,11-03-2018,129.1,159.7,106.4,0.58,47.7,54.9,86.8,Moderate
Bangalore,12-03-2018,273.1,569.5,86.6,1.42,52.9,138.4,227.6,Satisfactory
Bangalore,13-03-2018,337,148.5,86.2,6.5,64.3,181.5,380.7,Severe
Bangalore,14-03-2018,154.1,36.7,3.2,0.23,6.9,12.4,349.5,Very Poor
Bangalore,15-03-2018,129.4,292.8,38.1,8.36,11.8,116.2,325.1,Satisfactory
Bangalore,16-03-2018,254.1,537,27.4,0.24,4.3,48.4,408.3,Severe
Bangalore,17-03-2018,456,323.6,27.4,9.3,43.9,87.6,242.3,Poor
Bangalore,18-03-2018,63.9,32.6,87.5,8.68,83.1,89.2,157,Satisfactory
Bangalore,19-03-2018,341.5,142.3,45.3,1.73,46.1,47.4,13.9,Poor
Bangalore,20-03-2018,221.6,398.3,81,5.1,38.6,155.6,251.7,Moderate
Bangalore,21-03-2018,334.3,146.9,83.7,2.15,46.5,73.9,364.9,Good
Bangalore,22-03-2018,127.9,199.9,20.8,8.91,68.6,118.2,379,Poor
Bangalore,23-03-2018,342.7,124.5,115.8,2.41,97.6,62.4,170,Satisfactory
Bangalore,24-03-2018,108.8,525.3,22.1,6.88,34.4,163.6,496.8,Moderate
Bangalore,25-03-2018,496.4,341,9.3,7.38,66.8,95.1,338,Moderate
Bangalore,26-03-2018,127.6,7.4,49.8,7.24,81.3,142.1,324.5,Moderate
Bangalore,27-03-2018,209.9,420.5,109.4,0.52,40.7,1.5,394.4,Good
Bangalore,28-03-2018,492.2,350.3,27.2,6.2,32,183.3,470,Very Poor
Bangalore,29-03-2018,142.4,55.1,95.6,5.05,70.9,122,262.2,Severe
Bangalore,30-03-2018,71.3,135.4,91.5,4.83,46,151.5,381.4,Poor
Bangalore,31-03-2018,93.8,543.7,78.8,1.94,60.4,152.2,273.5,Moderate
Bangalore,01-04-2018,222.9,590.6,131.1,8.05,92,57.1,127.6,Moderate
Bangalore,02-04-2018,157.7,20.7,91.3,8.01,94.9,0,247.8,Satisfactory
Bangalore,03-04-2018,85.3,243,106.7,4.46,93.2,29.5,308.9,Moderate
Bangalore,04-04-2018,469.7,186.2,85.9,1.56,0.5,172.8,69.9,Moderate
Bangalore,05-04-2018,160.7,378.4,78.2,9.24,55.4,86.9,77.2,Moderate
Bangalore,06-04-2018,254.6,470,90.8,5.37,4.6,191.2,327.5,Severe
Bangalore,07-04-2018,452.9,455.3,112,9.36,44.4,86.7,56.2,Very Poor
Bangalore,08-04-2018,285.9,329.8,100.3,4.34,93,166.8,496.1,Good
Bangalore,09-04-2018,238,308.8,140.2,6.18,54.8,94.2,442.2,Satisfactory
Bangalore,10-04-2018,151.6,340.1,77.1,4.47,87,34.9,231.4,Severe
Bangalore,11-04-2018,187.3,356.5,8.8,2.71,22.5,111.7,16.9,Severe
Bangalore,12-04-2018,221.7,184.9,38.6,1.76,72.9,91.5,5.4,Moderate
Bangalore,13-04-2018,267,228.2,91.5,5.66,41.3,176.8,407.2,Poor
Bangalore,14-04-2018,498.1,321,53.2,7.39,10.8,156.3,251.1,Good
Bangalore,15-04-2018,310.3,557.5,108.7,5.39,73.2,153.5,330.5,Poor
Bangalore,16-04-2018,39.8,571.6,79.2,2,46.1,119.5,440.3,Good
Bangalore,17-04-2018,82.1,386.4,81.2,8.62,71.1,0.1,496.6,Good
Bangalore,18-04-2018,479.6,2.7,82,3.23,76.6,52.4,80.4,Satisfactory
Bangalore,19-04-2018,159.8,383.9,147.1,8.64,81.7,131.7,416.2,Severe
Bangalore,20-04-2018,89.6,108.2,126.9,4.77,86,101.3,201,Very Poor
Bangalore,21-04-2018,190.8,429,85.7,8.76,94.4,141.7,285.6,Good
Bangalore,22-04-2018,388.2,484.9,83.3,8.85,2.4,180.4,230.4,Good
Bangalore,23-04-2018,321.6,380.4,141.7,5.88,59.4,110.8,59.1,Very Poor
Bangalore,24-04-2018,354.7,510.8,100.8,1.26,84.1,3.2,196.3,Severe
Bangalore,25-04-2018,370.7,264.8,48.2,8.11,23.1,14,247.8,Very Poor
Bangalore,26-04-2018,97.3,574.6,94.3,7.07,30.7,160.9,458.1,Very Poor
Bangalore,27-04-2018,119.6,511.3,25.4,9.04,97.2,120.7,309.4,Moderate
Bangalore,28-04-2018,426.4,528.2,22.5,9.22,76,158.4,237.4,Moderate
Bangalore,29-04-2018,405.2,588.1,40.4,5.97,64.3,162.4,480.8,Poor
Bangalore,30-04-2018,52.7,307.7,106.2,0.73,69.5,63.7,225.8,Satisfactory
Bangalore,01-05-2018,471.6,498.5,149.4,9.96,26.8,139.8,144,Very Poor
Bangalore,02-05-2018,366.3,463.9,55.7,8.07,70.4,82.3,307.8,Moderate
Bangalore,03-05-2018,10.9,142.1,99.5,4.38,92.7,61.5,143.2,Very Poor
Bangalore,04-05-2018,193.1,190.7,39.6,1.66,31.3,162.7,121.5,Poor
Bangalore,05-05-2018,197.2,365.7,27.4,9.83,17.8,146.2,65,Moderate
Bangalore,06-05-2018,21.9,338.1,52.5,1.41,43.4,43.8,378.2,Good
Bangalore,07-05-2018,463.5,232.5,68.8,3.9,68.4,96.6,1,Very Poor
Bangalore,08-05-2018,1.2,577.1,49.7,2.52,20.1,167.6,287.4,Very Poor
Bangalore,09-05-2018,32.2,286.7,113.9,6.3,63.2,130.1,160.9,Severe
Bangalore,10-05-2018,363.2,463.8,22,0.85,58,76.7,171.1,Satisfactory
Bangalore,11-05-2018,471.3,450.6,114.9,9.61,52.1,94.1,408.7,Moderate
Bangalore,12-05-2018,408.7,98.9,105.2,5.64,42.3,17.2,412.7,Moderate
Bangalore,13-05-2018,390,382.6,149.2,0.97,4.9,8.3,243.7,Moderate
Bangalore,14-05-2018,346.6,234.2,36,7.17,23.7,97.9,109.7,Good
Bangalore,15-05-2018,263.9,52.5,52,7.39,37.4,103.4,65.3,Good
Bangalore,16-05-2018,274.9,232.6,7.8,7.52,19.8,142.4,360.6,Moderate
Bangalore,17-05-2018,471.5,24.6,58.4,5.66,41.7,58,47,Satisfactory
Bangalore,18-05-2018,86.3,445.8,105.9,1.62,54.5,7.4,213.8,Good
Bangalore,19-05-2018,146,512.7,131.8,5.4,0.7,56.6,45.4,Very Poor
Bangalore,20-05-2018,327.3,178.7,2.2,9.28,54.1,60.6,155.9,Good
Bangalore,21-05-2018,218.3,173.1,42.2,6.09,80.8,9.6,259.6,Good
Bangalore,22-05-2018,203.1,150.5,138.7,4.01,66.3,30,174,Poor
Bangalore,23-05-2018,314,137.3,50.2,8.48,90.8,125.4,386,Moderate
Bangalore,24-05-2018,438.8,83.3,78.4,8.72,41.6,178.9,346.9,Very Poor
Bangalore,25-05-2018,329.9,572.4,86.7,6.24,97.5,26.7,488.2,Satisfactory
Bangalore,26-05-2018,485.5,466.4,28.7,4.36,71.9,164.7,473.6,Satisfactory
Bangalore,27-05-2018,390.5,46,124.3,3.24,80.3,118.1,260,Satisfactory
Bangalore,28-05-2018,495.7,441.3,118.4,0.19,29.2,7.1,167.4,Poor
Bangalore,29-05-2018,232.7,202.2,76.5,5.97,95.1,180,94.5,Good
Bangalore,30-05-2018,420.2,354.6,13.3,4.25,94.7,112.7,185.2,Moderate
Bangalore,31-05-2018,266.5,408.5,90.5,7.81,22.6,132.7,378.9,Satisfactory
Bangalore,01-06-2018,433.7,235.5,52,3.11,53.9,157.9,119.5,Very Poor
Bangalore,02-06-2018,415.5,160.8,127.4,5.39,36.6,80.1,402.1,Very Poor
Bangalore,03-06-2018,90.6,188.8,131.1,1.57,46.5,146.4,3.5,Good
Bangalore,04-06-2018,371.7,511.4,107,9.36,3,1.2,193.3,Severe
Bangalore,05-06-2018,472.1,261.1,64.4,7.19,98.6,187.7,278.1,Very Poor
Bangalore,06-06-2018,240.6,74.1,0.9,7.46,26.8,93.7,451.9,Very Poor
Bangalore,07-06-2018,387.7,235.8,142.4,8.35,87.6,156.6,58.5,Severe
Bangalore,08-06-2018,169,16,88.2,1.49,68,182.2,418.7,Severe
Bangalore,09-06-2018,408,55.4,101.3,7.23,97,63.6,489.7,Severe
Bangalore,10-06-2018,471.5,270.9,94.7,8.96,98.4,35.1,122.8,Very Poor
Bangalore,11-06-2018,396.7,157.2,25.3,6.53,15.1,137.4,479.8,Good
Bangalore,12-06-2018,179.7,275.1,94.4,0.41,82,126.6,463.5,Very Poor
Bangalore,13-06-2018,466.4,338.5,57.1,4.17,70.1,79.1,426.9,Good
Bangalore,14-06-2018,345.1,281.2,10,6.15,74,102.8,27.9,Good
Bangalore,15-06-2018,414.7,56.4,146.6,3.31,59.9,49,439.6,Good
Bangalore,16-06-2018,18.9,592.5,106.6,8.72,21.3,12.4,74.8,Good
Bangalore,17-06-2018,158.9,411.1,86.5,9.45,6.8,178.3,487.4,Poor
Bangalore,18-06-2018,236.4,54.2,31.8,6.75,58.3,106.9,82,Moderate
Bangalore,19-06-2018,142.6,346,22.3,4.33,48.3,170.2,59.8,Severe
Bangalore,20-06-2018,306.7,57.5,37,9.6,59.1,2.6,465.2,Very Poor
Bangalore,21-06-2018,310.8,589.3,7.3,1.36,87.9,119,319.3,Satisfactory
Bangalore,22-06-2018,494.4,503.8,90.9,4.53,16.7,185.8,133.5,Severe
Bangalore,23-06-2018,42.6,455.3,20.8,6.52,38.9,198.5,412,Satisfactory
Bangalore,24-06-2018,294.8,77.1,98.1,8.48,31.2,198.8,152.4,Severe
Bangalore,25-06-2018,240.7,233.1,55.6,4.88,26.8,110.9,216.6,Severe
Bangalore,26-06-2018,120,317.6,130.4,4.25,98.5,8,325.7,Satisfactory
Bangalore,27-06-2018,205.6,570.5,105.6,2.07,94.8,163.7,243.3,Poor
Bangalore,28-06-2018,148.4,507.6,8.8,0.62,89.5,49.4,185.5,Satisfactory
Bangalore,29-06-2018,350.9,51.1,54.8,9.63,31.4,39.9,412.5,Satisfactory
Bangalore,30-06-2018,202.5,195,26,1.85,72.7,26.8,167.9,Satisfactory
Bangalore,01-07-2018,399.2,597.3,42,1.22,43.3,58.2,55.4,Very Poor
Bangalore,02-07-2018,365.8,557.1,141,9.42,82.2,92.4,229.5,Satisfactory
Bangalore,03-07-2018,133.7,424.3,113.4,4.45,60.6,155.5,217.4,Very Poor
Bangalore,04-07-2018,273.9,337.1,3.3,8.45,18.4,59.6,214,Good
Bangalore,05-07-2018,161.3,361,27.7,1.56,0.5,152.7,158.9,Good
Bangalore,06-07-2018,253,257.8,61,7.1,11.9,191,155,Poor
Bangalore,07-07-2018,72.6,75.8,67.9,7.52,43.1,69.9,319.1,Very Poor
Bangalore,08-07-2018,398.5,262.7,59,4.36,44.7,4,409.4,Severe
Bangalore,09-07-2018,327.6,24.6,80.1,1.05,23.1,56.8,98.3,Satisfactory
Bangalore,10-07-2018,406,292.8,73.1,7.73,24.4,190.9,69.1,Good
Bangalore,11-07-2018,312.6,151.7,127.6,0.37,12.3,48.4,426.5,Moderate
Bangalore,12-07-2018,433.5,201,84.3,0.58,22.4,23.1,26,Moderate
Bangalore,13-07-2018,39.1,25.1,1.9,5.93,97.4,196.4,225.3,Poor
Bangalore,14-07-2018,400.8,59.7,149.5,7.28,24.5,47.5,268.7,Satisfactory
Bangalore,15-07-2018,375.7,466,140.1,2.39,15.2,88.5,240.5,Good
Bangalore,16-07-2018,19.3,456.2,36,8.1,11.6,160.6,446.6,Severe
Bangalore,17-07-2018,353.8,224.3,62.8,0.58,83.4,8.2,94.1,Satisfactory
Bangalore,18-07-2018,457.3,78.9,149,3.69,60.8,190.1,303.9,Good
Bangalore,19-07-2018,415.3,65.3,18.2,4.41,33.6,144.3,311.8,Poor
Bangalore,20-07-2018,410.7,281.3,44.8,2.5,43.9,156.2,14.2,Very Poor
Bangalore,21-07-2018,426,352.7,92.7,0.13,18.5,0.3,88.6,Severe
Bangalore,22-07-2018,77.8,183.7,136.5,1.97,79.3,101.6,333.1,Moderate
Bangalore,23-07-2018,73.7,526.4,73.3,0.75,53.5,18.7,67.9,Moderate
Bangalore,24-07-2018,82.9,292.7,52.5,6.24,59.7,40.1,20.9,Satisfactory
Bangalore,25-07-2018,202.6,512.1,42.2,7.51,58,96.3,6.5,Severe
Bangalore,26-07-2018,94.1,384,85.6,9.07,65,117.7,453.4,Very Poor
Bangalore,27-07-2018,70.7,546.6,49.2,8.32,19.5,172.7,317.8,Good
Bangalore,28-07-2018,424.2,355.4,104.7,7.79,39.4,178.2,175.6,Poor
Bangalore,29-07-2018,306.6,12.4,127,4.32,5.5,105.2,242.2,Severe
Bangalore,30-07-2018,409.1,314.1,3.3,1.16,5.8,125.7,195.4,Severe
Bangalore,31-07-2018,332.2,441.7,134.1,1.63,27.6,116.5,222.8,Moderate
Bangalore,01-08-2018,462.1,408.3,100,4.59,4.8,195.7,263,Satisfactory
Bangalore,02-08-2018,113.2,172.2,128.6,7.99,4.7,6.3,191.1,Severe
Bangalore,03-08-2018,461.5,567.4,87.4,7.17,83.9,42.7,5,Very Poor
Bangalore,04-08-2018,365.5,506.5,114.9,7.61,56.2,173.9,280.7,Severe
Bangalore,05-08-2018,282.5,260,66.7,3.52,31,159.7,142.3,Good
Bangalore,06-08-2018,171.3,26.7,86.1,1.09,25.2,173.6,3.8,Severe
Bangalore,07-08-2018,243,366.5,146.4,7.25,58,52.9,442.1,Good
Bangalore,08-08-2018,490.7,472.1,103.5,7.87,0.6,180.1,448.7,Good
Bangalore,09-08-2018,211.1,486,84.1,3.91,51.9,8.3,80.3,Moderate
Bangalore,10-08-2018,454.2,186.1,3,0.88,34.4,183.5,58.8,Good
Bangalore,11-08-2018,335.5,511.5,33.5,9.21,21.9,150,420.4,Good
Bangalore,12-08-2018,455,30.9,18.9,4.8,92.5,76.4,265.3,Satisfactory
Bangalore,13-08-2018,47,494,121.3,4.55,20.3,110.9,131.5,Severe
Bangalore,14-08-2018,182.7,82.5,28,6.03,22.5,1,305.3,Satisfactory
Bangalore,15-08-2018,199.1,61.4,89.5,1,82.9,120.6,35.7,Poor
