Date ,Rain (mm),Temp Max( C ),Temp Min ( C ),PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
23-03-2021,0,34.6,18.8,308.9,140.2,19.4,5.53,29,103.6,299.6,Satisfactory
24-03-2021,0,34.8,20.7,376.3,539.7,104,4.21,64.7,18.5,278,Good
25-03-2021,0,35.6,20.8,135.9,369.3,77.3,3.42,38.6,160.4,119.6,Moderate
26-03-2021,0,34.6,21.6,44.7,214.5,62.5,2.02,65.1,166.6,387.4,Satisfactory
27-03-2021,0,35.1,21.6,17.9,25.5,120.3,6.29,77,138.2,220.3,Poor
28-03-2021,0,35.7,21,401.4,161.9,92.2,7.81,97.4,150.1,454.2,Satisfactory
29-03-2021,0,35,22.5,446.3,46.7,133.7,0.32,28.5,2.2,328.4,Severe
30-03-2021,0,34,21.7,178.9,144.2,135,4.63,2.8,35.2,177.6,Very Poor
31-03-2021,0,34.8,23,297.9,116.6,36.1,1.98,65.4,31.2,94.2,Severe
01-04-2021,0,35.4,22.4,499,80.6,6.8,3.68,53.5,194.7,280.2,Moderate
02-04-2021,0,37.2,23.1,350.8,433.6,22.2,0.69,87.5,119.9,185,Severe
03-04-2021,0,36.7,21.4,240.2,560.8,12,6.92,18.7,180.4,146.5,Good
04-04-2021,0,36.8,22.4,277.2,369.3,116,6.85,4.8,196.2,310.6,Severe
05-04-2021,Tr,35,23,217.5,332.1,23.6,2.37,83,19.6,165,Poor
06-04-2021,0,36,22.8,404.9,328.4,79.2,1.98,4.2,41.2,491.9,Very Poor
07-04-2021,0,35.3,22.5,189.6,80.9,85.6,4.18,24,144.7,472.9,Good
08-04-2021,0,34.8,20.8,75.9,80.9,18.7,4.89,43.2,190.1,299.4,Very Poor
09-04-2021,0,35.6,22.6,279.1,297.6,75.9,9.65,87,81.8,386.6,Good
10-04-2021,0,35,22,272.4,417.7,13.3,1.98,80.1,91.3,209.9,Very Poor
11-04-2021,0,34.8,21,494.5,265.5,60.7,9.5,91.3,23.7,458.4,Poor
12-04-2021,0,33.8,21.5,459.6,519.6,89.7,2.42,82.1,48.3,131.9,Good
13-04-2021,0,34.4,22.2,240.8,19.6,147.3,8.29,27.4,107.7,152.3,Very Poor
14-04-2021,0,33.8,22.8,25.5,308,85.9,8.84,84.1,61.9,364.3,Good
15-04-2021,0,33.4,23.4,465.5,254.6,72.5,3.73,73.6,155,381.3,Satisfactory
16-04-2021,2,33.2,19.8,393.7,157.2,9.2,4.44,97,132.8,186.1,Severe
17-04-2021,0.3,32.6,20.8,407.1,329.8,52.1,4.05,35.2,122.4,244.4,Good
18-04-2021,0,33.4,22.4,334.3,434.5,138.8,2.99,44.4,137.7,281.6,Satisfactory
19-04-2021,0,33.4,23.4,69.8,123.1,119.2,3.71,4.8,184.2,244.3,Good
20-04-2021,0,34.3,22.7,305.2,164.1,140.3,0.14,82.5,44.3,376.4,Moderate
21-04-2021,0,34.6,23.4,87.3,316.2,48.3,3.14,62.3,66.1,218.2,Very Poor
22-04-2021,Tr,34.4,22.8,207,72.6,99,6.25,38.6,187.7,147,Good
23-04-2021,29,34.6,20.5,79.4,409.6,144.9,0.06,88.2,178.6,243.7,Severe
24-04-2021,21,32.2,21,430.5,505.1,121.3,8.23,0.5,150.5,82.3,Very Poor
25-04-2021,66,31.7,20,280,428,17.5,6.83,38.1,181.8,478,Satisfactory
26-04-2021,Tr,31.9,21.8,229.9,497.2,15.1,4.72,6.2,46.2,49.1,Satisfactory
27-04-2021,0,32.4,23,418.5,546.9,18.7,2.45,64.9,186.3,183.5,Satisfactory
28-04-2021,0,33.6,23.6,287.7,297,75,10,27.2,199.6,51.6,Satisfactory
29-04-2021,0,33,21.5,54.9,468.3,3.1,9.29,34.1,46.8,445.2,Poor
30-04-2021,0,34,23.8,158.2,404.6,83.4,1.11,82.8,195.5,50.1,Satisfactory
01-05-2021,0,34.4,21.2,45,339,25.2,9.53,98,2.2,87.9,Severe
02-05-2021,Tr,33.4,22.5,165.8,375.7,41.8,2.11,41.4,149,49.4,Severe
03-05-2021,0,32.9,23.8,59.1,309.3,78,5.27,61.9,16.8,193.7,Moderate
04-05-2021,0,33,22.7,360.2,554.3,66.9,0.56,14.5,165.8,385.6,Good
05-05-2021,0,32.7,24,140.2,440.7,45.7,4.49,74.6,119.8,235.9,Moderate
06-05-2021,0.8,31.8,23,366.2,69.5,70.9,9.25,95.5,149.6,286.2,Good
07-05-2021,0,33.7,23.9,338.8,310.3,27.8,9.39,58,148.4,166.7,Severe
08-05-2021,0,33,22.6,19.6,168.9,81.9,1.8,62.6,194.8,237.8,Satisfactory
09-05-2021,0,33,23.3,106.3,404.2,132.8,7.51,21.5,111.1,252.4,Moderate
10-05-2021,0,32.7,22.3,408.8,51.5,97.1,3.82,6.5,58,187.9,Moderate
11-05-2021,0,34.4,24.4,256.1,412.6,118.1,9.45,91.5,50.8,3.3,Poor
12-05-2021,2,33.8,23.3,288.7,414.1,6.3,4.32,76.2,82,498.1,Moderate
13-05-2021,Tr,33.9,23.5,452.1,574.7,107.4,5.29,6.8,9.3,134.1,Moderate
14-05-2021,35,31.9,20.7,482.6,533.9,109.1,3.54,73.6,31.1,488.6,Severe
15-05-2021,26,31.9,21.4,319.2,147.9,43.7,0.23,26.8,1.1,263.4,Satisfactory
16-05-2021,0,32.6,22.2,456.5,73.9,94.2,6.18,96.5,34.5,493.9,Moderate
17-05-2021,Tr,28,21.4,196.8,346.8,5.7,7.86,95.8,81.4,142.9,Satisfactory
18-05-2021,Tr,27.8,21,127,492.4,3.5,9.78,66.9,94,107.1,Severe
19-05-2021,Tr,32.6,21.6,381.9,363.8,103.8,5.03,35.2,4.5,90.8,Very Poor
20-05-2021,Tr,33.1,21.6,381.1,353.5,91.6,8.74,0.9,129,107.3,Severe
21-05-2021,0,33.4,22.2,258.3,142,140.5,9.25,5.8,21.5,176.9,Severe
22-05-2021,3,30.8,21.6,95.1,437.9,149.1,6.89,52.1,16.9,471.1,Severe
23-05-2021,25,28.5,21,186.5,488.8,85.3,9.13,4.1,196,297.6,Severe
24-05-2021,7,29.4,20.8,260,125.6,92.9,4.18,18.4,185.8,37.1,Good
25-05-2021,0,30.2,22,374.6,2.6,139.9,0.38,58.9,27.7,37.1,Poor
26-05-2021,0.2,31.7,22,437.1,497.5,24.2,7.28,15.8,58.4,227,Severe
27-05-2021,31,30.2,20.4,475.1,547.6,114.5,9.98,90.2,188.8,235.6,Satisfactory
28-05-2021,0,30.1,21.2,76.4,96.4,116.2,0.95,90.5,5.7,411.3,Good
29-05-2021,0,30.6,20.4,317.4,74.2,143.6,0.89,61.2,146.3,218.1,Poor
30-05-2021,0,30.9,21,324.2,488.7,7,1.66,21.8,177.4,145.8,Severe
31-05-2021,0,31.9,20.9,370.6,243.5,43.7,7.58,61.4,133.4,27.7,Good
01-06-2021,0,32.1,21.4,266.9,216.1,98.5,7.15,42.8,25.8,38.8,Poor
02-06-2021,0,32.3,21.1,463.2,554,73.7,9.97,4.7,165.2,286.5,Very Poor
03-06-2021,1,32,22.2,459.8,107.4,37.8,7.49,54.7,0.4,66.9,Poor
04-06-2021,0.4,33.7,21.9,286.1,323.8,1.1,4.58,77.1,137.3,361.4,Satisfactory
05-06-2021,52,31,21.5,216.2,142.4,145.3,1.57,53.2,136.1,142.6,Poor
06-06-2021,13,31.5,21.2,494.8,483.4,91.9,6.92,41,122.1,241.5,Severe
07-06-2021,5,29.2,20.7,204.4,304,123,2.81,40.9,36.4,74.9,Severe
08-06-2021,0.4,29.7,22.1,3.4,550,18.7,1.91,89.5,13.5,147.6,Good
09-06-2021,0,31,21.9,109.9,518.9,144.3,6.78,57.8,191.7,335.6,Poor
10-06-2021,0,31.1,20.5,62.9,285,10.5,6.03,88.1,165.8,489,Satisfactory
11-06-2021,3,29.5,20.4,347,515.5,136.7,4.54,32.3,172,295.8,Satisfactory
12-06-2021,Tr,29,20.4,72.1,178.8,128.1,9.17,81.8,163.7,263.5,Severe
13-06-2021,0,28.2,20.7,26.7,159.7,7.3,2.37,24.4,166.1,388.3,Good
14-06-2021,3,29,20.2,85.6,391.3,2.3,5.51,2,199.5,122.8,Moderate
15-06-2021,Tr,27.6,21,498.1,9.4,120.4,8.55,77.2,81.3,356.3,Good
16-06-2021,4,26.5,20.2,467.5,493.4,53.7,6.66,4.5,48,165.8,Severe
17-06-2021,0.4,26.7,20.6,458.2,60.1,48.7,3.8,50.5,185,316.6,Severe
18-06-2021,5,28,20.8,144.9,88.3,15.5,2.88,32.9,124.9,172,Poor
19-06-2021,1,28.4,20.4,92.5,245.9,4.3,8.75,68.3,167.6,128.9,Very Poor
20-06-2021,Tr,28,20.8,443.3,413.2,104.3,4.29,55.7,108.8,351.5,Very Poor
21-06-2021,Tr,28.2,20.5,234.3,86.6,99.6,9.42,55.7,95.5,221.7,Poor
22-06-2021,0,29.6,20.4,376.7,358.9,142.8,4.09,76,157.3,368.1,Poor
23-06-2021,0,30.6,21,446.7,50.2,20.5,8.58,77.2,132.5,394.7,Good
24-06-2021,0,28.4,21.2,487.8,70.3,14.9,6.48,66,61.9,177.7,Satisfactory
25-06-2021,1,30.5,21.4,483.3,147.5,21.7,9.55,2.9,32.7,250.9,Severe
26-06-2021,0,29.4,20.1,386.2,326.4,19.8,9.45,77,1.4,130.3,Moderate
27-06-2021,Tr,29.7,20.5,187.6,575.6,57,5.16,64.8,165,440.4,Moderate
28-06-2021,2,27.2,20,373.5,503.3,43.4,7.02,34.3,92,28.5,Satisfactory
29-06-2021,0.4,26.6,20.8,355.5,432.4,39.8,0.78,83.4,94.8,206.7,Satisfactory
30-06-2021,0,27.6,20.9,149.4,549,26.1,7.32,60.3,77.7,2,Satisfactory
01-07-2021,0,32.6,22.5,357.1,102.2,99.9,5.22,88.7,142.6,248.2,Severe
02-07-2021,3,32.7,23,5.5,439.4,73.3,3.51,58.8,137.8,233.1,Good
03-07-2021,0,30,22,4.2,84.4,78.3,4.68,9.6,45.9,321.4,Very Poor
04-07-2021,0,31.4,21.7,140.4,115.8,82.7,3.43,99.9,128.3,236.7,Satisfactory
05-07-2021,0,31,22.2,46,343.2,40.9,1.01,5.7,88.6,21.7,Good
06-07-2021,47,30.8,20.1,303.4,312.4,126.3,9.46,13.5,100.1,371.1,Satisfactory
07-07-2021,1,29.4,20.2,440.7,113.5,23.8,8.94,83.2,13.3,389.4,Severe
08-07-2021,0,30,22.3,73.1,32.4,51.3,1.47,98.2,119.9,280.7,Good
09-07-2021,Tr,29.4,21.8,104.6,436.7,128.1,1.52,22.5,109.2,179.4,Satisfactory
10-07-2021,Tr,30.1,22.2,382.6,104.9,84.4,7.94,86.8,131.1,318.3,Very Poor
11-07-2021,0.2,29,21.3,87.2,392.3,131.6,2.43,10.2,80.7,409.9,Poor
12-07-2021,0.6,26.8,20.1,441.5,75.8,40.8,8.5,16.4,16.4,404.2,Good
13-07-2021,Tr,26.8,20.2,252.6,143.9,76.3,3.91,30.9,168.3,96,Poor
14-07-2021,Tr,27,20.4,323.8,299.9,117.9,7.98,95.5,6.3,74.3,Good
15-07-2021,9,25.2,20.5,108.7,455.4,31.5,1.42,18.4,113.3,132.1,Moderate
16-07-2021,19,25.4,19.9,387.9,104.4,13.8,9.01,2.6,3,58.3,Poor
17-07-2021,3,24.6,20.2,109.4,362.7,28,8.37,93.1,180.6,461.9,Good
18-07-2021,1,27,20.7,6.8,231.7,71.8,2.38,96.4,107.9,159,Poor
19-07-2021,18,28.2,20,238.8,554.9,148.3,6.14,86.1,69.5,211.8,Good
20-07-2021,4,23.8,20,373.9,361.9,50.4,8.07,99.5,93.6,470.2,Satisfactory
21-07-2021,7,27.6,19.7,83.5,77.6,119.9,8.97,27.5,118.2,402.5,Good
22-07-2021,Tr,27.8,20.4,448.3,450.1,119.7,0.73,3.6,155.9,406.5,Good
23-07-2021,3,24.2,20.1,236.4,141.8,34,7.35,79,6.4,365.8,Satisfactory
24-07-2021,3,24.7,19.7,0.2,328.2,40.9,0.45,9.1,110.1,430.2,Good
25-07-2021,0.4,23.7,20,241.5,203.4,16.8,8.73,45.4,25.6,461.7,Severe
26-07-2021,24,28,20.6,168.8,251.4,78.7,2.85,81.7,45.9,101,Very Poor
27-07-2021,60,28.4,20.5,67.8,446.7,95.7,4.45,22.7,36.4,499.4,Severe
28-07-2021,0,28.3,20.1,494.4,278,83.3,8.81,20.8,118.4,429.5,Poor
29-07-2021,0,27.7,20,429.1,266.8,129,8.05,22.4,131.3,303.3,Moderate
30-07-2021,0,28.3,19.8,262.1,261.2,24.2,2.05,86.2,185.2,36.4,Good
31-07-2021,Tr,28,19.6,387.8,301.6,121.6,3.49,70.9,23.9,239.4,Satisfactory
01-08-2021,0,28.7,19.9,240.6,34.7,143.3,7.3,84.8,162.2,248.4,Good
02-08-2021,Tr,28,20,139.8,321.6,2.9,7.14,83.9,158.3,216.1,Satisfactory
03-08-2021,Tr,27.5,19.6,80.1,579.8,27,8.35,54.5,84.6,232.7,Moderate
04-08-2021,0,27.8,20,278.6,11.9,63.1,9.71,40.2,18,352.8,Good
05-08-2021,1,29.3,21,243.9,402.8,129.6,0.04,82.5,77.5,19,Severe
06-08-2021,1,27.6,20.4,31.2,149.2,34.1,7.61,70.6,178.2,98.8,Very Poor
07-08-2021,6,28,20.5,101.2,338.3,102.9,2.31,63.9,96.4,418.1,Severe
08-08-2021,4,29.4,20.9,381.3,454.3,106.2,5.46,81.5,148.5,453.9,Poor
09-08-2021,1,30.3,20.8,468.6,146.5,128.3,5.29,12.8,27.6,453.2,Poor
10-08-2021,0.6,30.7,21.7,111.5,490.6,123,1.29,35.6,143.2,405.4,Severe
11-08-2021,Tr,30.7,21.8,15.6,160.9,7.7,2.42,99.5,168.9,474.5,Moderate
12-08-2021,Tr,27.3,20.8,273,103.2,96.1,8.27,58.7,58.4,490.4,Good
13-08-2021,2,28.2,21.3,181.5,213.9,86.9,0.35,91.8,152.9,460.5,Moderate
14-08-2021,4,27,20,211.8,240.9,119.1,8.84,7.4,167.8,224.8,Moderate
15-08-2021,0,27.4,20.3,144.3,474.6,44.5,4.96,84,102.4,337.3,Severe
16-08-2021,0,28,20,219.9,449.9,78.3,8.07,65.3,90.6,57.1,Very Poor
17-08-2021,Tr,28,20.7,391.6,195.8,116.4,7.84,65.7,61.7,447.5,Very Poor
18-08-2021,14,26.5,20.3,59.7,378.1,85.7,1.98,71.8,147,177.5,Poor
19-08-2021,0,26.7,20.7,14.6,1.7,1.2,3.87,80.8,30.8,120,Severe
20-08-2021,0.2,28.4,20.4,29.7,392.3,129.7,9.01,76.2,21.1,175.1,Very Poor
21-08-2021,7,28.8,20.5,264.2,268.8,144.1,9.45,85.7,189.7,361.3,Poor
22-08-2021,0.3,28.6,21.1,399.8,9.3,120.4,0.12,19.9,135.8,439.5,Very Poor
23-08-2021,5,27.7,19.2,205.7,32,80.1,7.69,21,20.4,448.9,Very Poor
24-08-2021,3,27.1,20.5,95.8,387.8,100.5,4.56,56.3,83.3,461,Severe
25-08-2021,4,29,20.3,179.6,421.7,83.3,3.42,2.3,58.9,337.3,Severe
26-08-2021,1,29.1,20.7,193.9,595.5,41.5,8.32,55.8,74.6,125.5,Moderate
27-08-2021,Tr,28.8,21,171,236,121.9,4.05,93.2,93.8,243.6,Severe
28-08-2021,25,30.4,20.5,114.9,591.1,31,2.27,14.7,168.3,121,Moderate
29-08-2021,12,28.4,20.3,278.3,87.3,44.5,5.01,93.1,14.2,196.4,Severe
30-08-2021,4,25.8,19.2,102.8,430.1,89.9,4.41,1.8,77,89,Moderate
31-08-2021,4,25,19.7,484.9,471.4,111.8,6.24,32.5,120.3,427.6,Moderate
01-09-2021,0.6,26.6,19.7,415.9,328.4,48.9,5.94,2,35,25.1,Severe
02-09-2021,0,29.3,20.9,493.4,252.2,56.2,8.78,21,91,209.6,Severe
03-09-2021,3,29.4,20.6,356.2,112.8,103.3,6.73,40.8,113.4,132.5,Very Poor
04-09-2021,45,26.7,19.5,466.2,421.8,132.3,8.31,50.2,121.5,433.1,Moderate
05-09-2021,0.1,26.2,20.4,227.4,319.1,126,0.18,14.4,157.1,182.3,Very Poor
06-09-2021,1,26.6,20.2,381.4,272.2,25.3,1.51,28.9,79.4,154.7,Severe
07-09-2021,8,27.2,20.2,7.3,12.7,59.9,3.86,89,146.4,77.8,Very Poor
08-09-2021,2,27,20,147,113.8,49.1,1.1,53.9,159.4,52.7,Good
09-09-2021,0.4,26,20.5,2.1,396.2,19.4,3.7,31.2,177.5,286.9,Good
10-09-2021,0.5,27.6,20,322.2,23.8,1.3,3.49,65.9,195.7,491.6,Severe
11-09-2021,0,29.1,20.2,340,162.4,84.3,0.51,63.7,109,237.9,Good
12-09-2021,0,28.4,20.5,436.9,544.6,29.9,4.59,80.8,61.2,192.2,Severe
13-09-2021,Tr,28.5,20.7,450.6,561.1,69.7,2.02,64.4,2.4,432.8,Severe
14-09-2021,0.1,28,20.9,287.6,522.3,33.1,0.44,47.6,100.6,434.6,Very Poor
15-09-2021,0,28.2,21,20.8,301.8,67,3.98,38.9,105.5,148.7,Moderate
16-09-2021,0,28.2,20.5,92.5,244.4,139.4,6.53,40.8,127.6,107.3,Satisfactory
17-09-2021,4,28.7,20.8,25.2,369.8,56.5,1.06,77.7,16.7,69.5,Very Poor
18-09-2021,0,29.9,21.1,405.6,565.1,130,2.09,19.5,66.8,426.3,Severe
19-09-2021,1,30.9,21,23.5,389.3,58.3,5.29,79.2,139,141.2,Very Poor
20-09-2021,0,30.8,22.2,252.2,137.2,54,5.2,63.1,198.4,369.7,Severe
21-09-2021,26,31.3,19.8,80.8,173.6,55.3,3.12,36.3,37.3,193,Very Poor
22-09-2021,53,28.5,20.3,220.6,68.2,77.8,9.13,37.9,127.3,344.3,Very Poor
23-09-2021,11,29.7,20.6,483.7,458.5,138.5,8.02,57.9,16.9,76.9,Satisfactory
24-09-2021,Tr,28,20.6,238.7,59,103.8,9.27,25,124.4,418.2,Good
25-09-2021,0.3,28.2,20.7,159.6,6.4,1,3.92,40.8,63.8,40.8,Poor
26-09-2021,0.6,28.8,20.8,36.8,82.9,3.7,9.34,25,166.6,461.3,Severe
27-09-2021,12,29.2,20.1,454.8,210.4,147.3,1.83,46.6,39.7,275.7,Satisfactory
28-09-2021,0.4,27,20.2,169.2,387.2,125.5,6.57,27.9,154.4,177.3,Moderate
29-09-2021,10,27,20.4,377.9,514.1,114.5,3.69,52.8,115,277.9,Satisfactory
30-09-2021,9,26.6,19.4,229.3,368.1,46.7,2.23,68.3,62.5,462.1,Moderate
01-10-2021,0,28,20.4,436.8,466.8,111.6,1.56,90.4,90.5,50.1,Severe
02-10-2021,0,28.8,21.7,355,131.2,81.6,0.13,37.1,160,86,Very Poor
03-10-2021,0.9,30.8,21,277.7,183.8,123.1,8.63,33.9,11,397.2,Very Poor
04-10-2021,Tr,30,21.4,32.5,267.2,44.5,4.02,47.9,199.4,197,Severe
05-10-2021,64,29.7,20.2,91.8,30.2,101,5.17,56.4,77.1,204.8,Severe
06-10-2021,0,30.6,21.4,222.5,481.6,47,8.1,21.7,160.7,191.6,Poor
07-10-2021,39,28,20.1,460.3,456.5,92.3,8.03,44.8,17,130,Poor
08-10-2021,4,25.4,20.6,313,489.1,30.3,4.62,15,72.9,81.1,Very Poor
09-10-2021,6,30.6,21.8,333.7,92,118.9,2.86,8,9.3,145.9,Very Poor
10-10-2021,8,27.1,20.8,331.9,411.7,71.9,4.44,3.2,155.9,369.1,Severe
11-10-2021,15,24.2,21.1,64.1,413.4,117.9,4.02,83.1,90.2,423,Good
12-10-2021,13,27,21,323.5,586,109,6.95,69.7,76.8,257.5,Very Poor
13-10-2021,33,27.5,20.4,140.5,88.8,128.3,2.1,85.9,171.7,386.6,Very Poor
14-10-2021,18,27.8,19.7,85.1,103.6,27.8,1.55,94.5,27.7,113.9,Good
15-10-2021,27,28,20.4,313.4,498.1,14.7,6.69,63.8,45.9,258,Severe
16-10-2021,40,29,21.5,274.6,396.8,54.7,5.14,39.2,10.2,403.3,Severe
17-10-2021,15,28.3,21.5,156.7,212.9,74.2,4.95,54.7,26,146.8,Satisfactory
18-10-2021,7,28.9,20.6,42.8,312.7,14,5.71,74.6,83,143.2,Very Poor
19-10-2021,0.8,25.5,20.8,210.6,576.8,109.5,3.85,91.8,99.5,402.1,Moderate
20-10-2021,15,27.6,20.5,346.6,358.2,84.1,5.68,70.1,16.9,473.8,Good
21-10-2021,Tr,28.2,22,195.1,568.8,119.5,6.27,59.8,139,354.7,Moderate
22-10-2021,0.6,29.3,20.9,344.7,103.4,132.2,9.26,50.8,95.3,179.7,Very Poor
23-10-2021,0.3,30.7,21.8,380.8,522.2,50.4,8.07,26,122.5,181.8,Severe
24-10-2021,17,31.6,20.4,446.6,381.4,126.4,8.5,0.5,189.8,9.3,Very Poor
25-10-2021,42,30.1,19.2,283.4,2,4.2,8.61,90.8,123.5,333.9,Severe
26-10-2021,Tr,29.4,20.9,432.1,79.3,48,2.12,50.8,138.9,189.8,Poor
27-10-2021,0,28.1,21,278.4,256,39.8,9.77,44.3,17.9,337.8,Good
28-10-2021,0,28.4,20.1,426.5,91,5.2,8.69,41.7,185.1,488.6,Satisfactory
29-10-2021,0,27.1,18.5,183.7,576.9,49.1,5,4,0.8,353.9,Very Poor
30-10-2021,0,28.2,20.2,62.8,542.1,145.4,4.27,12.2,164,226,Poor
31-10-2021,1,27,20.8,102.6,542.6,1.9,5.17,35.8,163.3,114.3,Severe
01-11-2021,0.3,28,20.3,475.4,260.5,121.1,5.38,51.1,63.1,43.2,Good
02-11-2021,0.6,27.8,20.8,123.8,261.8,34,4.88,7.7,138.5,337.2,Moderate
03-11-2021,2,27.6,20.6,115.2,492.6,125.1,0.76,53.9,84,18.1,Moderate
04-11-2021,Tr,26.8,20.2,115.3,484,136.5,5.41,20.4,157.7,61.4,Poor
05-11-2021,0,26.2,20.2,331.7,12.9,63.6,2.37,59.2,103.6,366.9,Very Poor
06-11-2021,56,28.4,19.2,412.6,261.9,33.3,7.23,5.3,64.7,347.5,Satisfactory
07-11-2021,0,25,20,181.9,314.5,4.6,5.12,24.3,114.4,480.1,Poor
08-11-2021,0,27.4,19.4,131.2,197.7,51.9,8.17,69.1,102.9,42.2,Very Poor
09-11-2021,2,24.5,19.5,12,454.9,52.7,2.28,0.9,75.9,406.2,Severe
10-11-2021,1,23,18.2,463,91.4,102.3,9.28,12.4,141.8,127.1,Severe
11-11-2021,0,26.6,19.2,427.5,13,142.1,8.34,71.4,161.3,455.9,Poor
12-11-2021,4,24,18,135.2,523.5,55.1,9.1,82.5,6.3,384.1,Poor
13-11-2021,19,19.8,16.8,447.4,314.1,52.6,6.72,20.2,146.8,189.3,Satisfactory
14-11-2021,7,21.8,19.2,407.7,470.9,94.7,2.13,80.8,4.2,54.8,Good
15-11-2021,0,24.3,20.8,387.7,105.7,118.6,9.65,17.8,8.5,437.3,Satisfactory
16-11-2021,1,25.6,20.7,87.5,361.2,83,2.84,71.3,101.1,83.9,Good
17-11-2021,52,26.9,18.3,304.1,305.9,139.6,7.2,29.6,119.7,234.5,Severe
18-11-2021,7,27.6,19.8,451,79.8,79.5,8.69,65.1,36.5,321.5,Severe
19-11-2021,4,27.2,20,339,370.3,105.4,7.63,83.6,8.9,154.7,Moderate
20-11-2021,73,21.6,19.8,48,477.5,81.7,7.78,28.9,29,324.3,Poor
21-11-2021,4,22.6,20.1,442.1,113.6,107.9,0.75,62.2,183.3,415.7,Poor
22-11-2021,2,23.4,19.3,437.6,563,143.5,3.49,26.4,114.4,430.8,Poor
23-11-2021,5,26.5,20.5,176.4,404.9,38.8,6.38,14.5,165.1,138.4,Good
24-11-2021,0,27.8,20.1,239.4,373.3,21.5,2.68,2.7,136.3,257.7,Satisfactory
25-11-2021,Tr,29.8,20.1,379.8,239,28.5,7.99,59.7,91,110.3,Severe
26-11-2021,11,27,19.4,11.1,503.1,87.3,1.18,94.1,154.1,410,Satisfactory
27-11-2021,0,27,19.1,132.6,468.5,82.6,2.35,22.2,64.9,22.3,Poor
28-11-2021,Tr,24.9,19.5,76.4,587.8,45.2,0.31,66.2,183.8,160.6,Moderate
29-11-2021,Tr,23.4,19.8,320.5,77.8,54.1,8.59,71.7,169.5,181.6,Severe
30-11-2021,Tr,22.6,19.5,435.5,113.6,65.7,1.33,66.2,2.9,76,Satisfactory
01-12-2021,0.6,22.5,19.4,303.9,9.6,58.9,0.78,97.9,166.7,499.7,Very Poor
02-12-2021,Tr,26.4,20,352.4,233.5,141.6,6.17,62.7,172.5,76.8,Very Poor
03-12-2021,0,25.4,19.5,463.3,283.3,16.9,3.69,38.2,152.3,36.5,Good
04-12-2021,0,25.6,20,177.2,356.8,75.7,9.51,80.6,61.4,305.8,Severe
05-12-2021,Tr,28.2,21,470.8,31.1,91.6,3.93,28.3,46,274.1,Moderate
06-12-2021,1,28.4,19.8,14.6,42.8,106,2.1,80.7,152.3,283,Moderate
07-12-2021,Tr,29.2,19.3,172.7,119.6,20.7,8.24,45.3,127.7,155.5,Moderate
08-12-2021,0,28.2,20.5,149.4,584.9,141.2,6.97,20.1,33.2,335,Severe
09-12-2021,0,28.4,18.6,110.2,123.1,18.1,7.8,3.1,40.6,448.1,Moderate
10-12-2021,0,28.2,20.2,304.6,34,92.9,0.33,21.2,37.1,319.9,Severe
11-12-2021,1,26.6,18.6,115.9,456.9,125.3,6.53,93.8,75,484.4,Satisfactory
12-12-2021,0,28.4,19.8,265.9,387.5,131.6,5.56,55.6,62.9,142.3,Severe
13-12-2021,0,26.3,18.6,180.8,406.7,28.3,6.52,95.1,29.3,125.7,Very Poor
14-12-2021,0.3,26,19.2,363.4,403.1,94.5,8.85,95,181.5,199.3,Satisfactory
15-12-2021,3,24.4,18.3,404.6,201.2,142,5.02,63.5,74.1,250.8,Poor
16-12-2021,0.2,24.4,19.1,494.8,93.4,142.7,1,11.1,185.2,98,Very Poor
17-12-2021,0,24.4,17.2,54.5,142.7,74.4,6.67,77,30.1,3.7,Satisfactory
18-12-2021,0,27.4,16.8,36.7,62.8,85.4,5.76,56.1,152.4,52.1,Very Poor
19-12-2021,0,28.6,16.5,315.1,294.9,55.5,9.05,32.5,95.5,257.8,Satisfactory
20-12-2021,0,27,15.6,316.7,208.5,114.8,6.39,63.5,47.3,356.9,Satisfactory
21-12-2021,0,26.8,14.8,326.4,317.1,115.5,8.1,36,38.2,20,Moderate
22-12-2021,0,27.2,16,0.9,292.1,51.2,6.25,65.1,96,293.4,Very Poor
23-12-2021,0,27,14.2,127.3,103.1,31,3.74,2.6,192.5,463.9,Moderate
24-12-2021,0,28.2,16,434,496.4,74.1,9.45,29.7,90.7,491.4,Very Poor
25-12-2021,0,28.2,14.3,430.7,413.3,108.7,5.53,80.1,63.9,11.7,Good
26-12-2021,0,30,14.7,26.8,145.7,119.1,5.23,77.5,74,195.9,Severe
27-12-2021,0,30.2,15.1,52.6,304.6,10.7,2.41,59,108.5,111.7,Very Poor
28-12-2021,0,30.2,16.6,437,35.1,61.7,6.43,76.3,71.8,105.8,Moderate
29-12-2021,0,28.4,16.3,434.1,593.9,115.2,3.4,53.5,184.1,337.2,Very Poor
30-12-2021,0,27.4,15.6,11.5,164.6,19.5,0.6,14.9,83.3,346.8,Poor
31-12-2021,0,27.6,15.7,499.7,101.5,67,9.47,57.3,138.3,248,Poor
01-01-2022,Tr,26.5,18.9,121.6,100.9,19.2,8.6,34.4,181.3,16,Moderate
02-01-2022,3,24.6,18.5,444,577.4,28.6,1.27,83.7,127.1,7.3,Severe
03-01-2022,Tr,25.6,17.5,321.7,185.6,147.1,3.99,0.2,98,200.8,Poor
04-01-2022,0,27.2,16.3,379.4,336.7,90.7,7.09,24.1,179.4,78.4,Moderate
